"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",-1916.95451808031,-531.871300795724,3259.31099703029,-2330.74932803883,-660.220744856756,2762.36814588802,1543.49842082854,-3820.55668510417,-2885.78566476926,3279.51320780146
"2",506.334135989467,136.337542247314,-853.877537303507,607.619148792959,175.680599775777,-729.274870856017,-405.510990260084,1002.3892784674,759.258439861382,-859.780520351292
"3",32.9020483815862,11.0972868066764,-60.3487776592958,44.4214682841616,10.5868878107444,-48.1434937182847,-27.710444812313,69.5210160180921,52.9392791012324,-61.7879930183553
"4",-2390.39792255927,-662.834631033242,4059.23959932972,-2903.89322200722,-822.010224861735,3443.42616683612,1920.65454739243,-4759.01376070147,-3593.52758297706,4086.12219436923
"5",-230.341218233258,-59.8236801233128,385.138182155917,-273.013694477173,-81.1758862573779,330.122111732616,183.769320223504,-451.511176067614,-343.840801467581,387.365122026605
"6",-1287.58165670253,-357.246776126201,2185.52235278316,-1563.7549879431,-441.465418223363,1853.80082836634,1033.50486646554,-2561.99558305179,-1933.38359993567,2199.499417248
"7",-667.086523303963,-187.70143227865,1137.99647319865,-818.434494322353,-224.341798873414,962.803587702251,534.332112325866,-1332.13003754678,-1005.62965600963,1144.76843768677
"8",-1151.34775840498,-319.103398600295,1951.59860213998,-1393.74257747987,-400.262126852707,1658.00595270091,925.372041660008,-2289.43679185521,-1729.17978872892,1963.46059945619
"9",302.473293562492,85.3922051660687,-515.136244206357,367.734833475025,106.389038652594,-438.079292117962,-242.812912937393,604.890594508959,456.131903207476,-517.612790583351
"10",-2339.19720222791,-645.555857680127,3968.0606896656,-2834.96979394342,-811.204810599615,3374.21741156122,1880.40146435231,-4653.91245760655,-3517.93877299779,3994.30863564616
"11",1933.72636246862,532.756539011299,-3274.80107223095,2337.01630625994,670.921324744572,-2789.01835146497,-1550.51064906237,3842.79388047155,2904.90666416251,-3296.36139836857
"12",2127.67459040039,590.109825673695,-3616.18614156773,2585.58654541787,734.77374290717,-3070.22044695744,-1711.9099506931,4239.58529122413,3202.07115899843,-3639.72132114513
"13",2632.1792647569,728.155694346493,-4465.4467272358,3193.34668792557,907.571380190907,-3790.97139211223,-2113.87153117276,5236.02872184903,3954.13564718965,-4493.10299063966
"14",1745.96488131168,478.743931234601,-2953.1109333106,2106.92088231511,608.299757338609,-2519.6834120302,-1400.40897573273,3468.12774167445,2621.66622575857,-2974.11361550903
"15",2776.32489383262,761.719646353364,-4699.51888634107,3357.09049939218,964.142804798258,-4003.22213070698,-2228.34194907651,5517.77110793939,4171.10968807335,-4734.77216616775
"16",-33.8183725315993,-8.30695211736206,55.081710755398,-38.8086090461878,-12.1462482563573,47.5103084165502,25.9015911086481,-65.2779561876658,-49.3174986322475,55.5746783910596
"17",352.319278608399,93.8180584254064,-590.04082201721,420.857139181127,122.404852579077,-504.794942214308,-279.857112255791,691.002660065778,525.618856411606,-593.433845261696
"18",142.796731318978,37.6331034245986,-243.437316278218,173.855775095461,48.8151531736768,-205.587296163566,-117.452828778827,286.59164643283,213.905074492056,-244.681999955287
